timestamp,sensor_00,sensor_01,sensor_02,sensor_03,sensor_04,sensor_05,sensor_06,sensor_07,sensor_08,sensor_09,sensor_10,sensor_11,sensor_12,sensor_13,sensor_14,sensor_16,sensor_17,sensor_18,sensor_19,sensor_20,sensor_21,sensor_22,sensor_23,sensor_24,sensor_25,sensor_26,sensor_27,sensor_28,sensor_29,sensor_30,sensor_31,sensor_32,sensor_33,sensor_34,sensor_35,sensor_36,sensor_37,sensor_38,sensor_39,sensor_40,sensor_41,sensor_42,sensor_43,sensor_44,sensor_45,sensor_46,sensor_47,sensor_48,sensor_49,sensor_50,sensor_51,machine_status,Date,Year,Month,Weekday,Day,Hour
2018-05-25 00:30:00,2.321759,47.48264,51.4756927490234,42.795135498046896,612.1528,67.30158,14.0625,16.6088,15.94329,15.59606,27.09298,44.79362,32.74559,2.178048,420.7917,463.3876,464.5768,2.557975,665.4158,399.1982,885.1603,533.6134,982.5069,627.0386,746.0360000000001,854.0722,478.3404,1095.963,724.8124,698.6111,971.8749,882.1304,499.8158,171.74900000000002,354.0757,250.9113,72.70645,381.7708,417.1875,427.3437,212.7604,176.8229,202.3437,65.68287,57.87037,127.8935,153.9352,155.3819,65.68287,220.1968,267.3611,2,2018-05-25 00:30:00,2018,5,4,25,0
2018-05-25 00:31:00,0.801794,47.48264,51.4756927490234,42.795135498046896,611.6898,64.32925,0.02893518,16.6522,16.05903,15.55266,26.57681,44.74009,31.94826,2.078044,421.3454,463.9712,456.7471,2.476253,666.7619,398.2324,880.7895,531.9337,978.4634,624.7591,742.8079,849.5171,473.1551,1101.06,728.0492,694.9074,1047.917,900.3204,498.9327,168.6535,349.79,255.7002,82.16374,388.0208,444.2708,445.3125,210.9375,179.9479,201.8229,61.34259,55.2662,120.6597,146.1227,147.8588,64.23611,224.537,266.7824,3,2018-05-25 00:31:00,2018,5,4,25,0
2018-05-25 00:32:00,0.3069445,47.526039123535206,51.47569,42.795135498046896,601.5046,81.626,0.0289351847022772,16.6522,15.84925,15.63947,24.4557,44.91428,32.52449,2.251425,418.4937,463.7549,455.7332,2.4640720000000003,664.6667,399.4749,876.6884,532.6919,978.7225,625.3979,736.3953,846.0502,459.2954,1099.682,705.5244,671.2963,985.4166,865.9533,504.9967,171.3979,343.7832,252.368,75.00867,393.4896,464.8437,453.125,206.7708,179.6875,197.9167,59.89583,53.81944,115.4514,137.7315,154.5139,69.15509,227.1412,272.5695,3,2018-05-25 00:32:00,2018,5,4,25,0
2018-05-25 00:33:00,0.3069445,47.56944,51.38889,42.79514,445.0231,95.61605,0.02893518,16.56539,16.06626,15.55266,8.684389999999999,11.13972,11.02615,0.9707428,421.3611,462.0857,464.4356,2.591815,668.2507,399.3017,874.5331,535.6767,982.1169,630.1575,738.4137,852.4923,474.0634,1096.808,733.5632,680.0926,1056.771,923.965,507.5932,172.1155,354.0978,251.3501,85.50658,393.75,477.0833,449.4792,197.1354,171.6146,187.5,57.87037,51.79398,91.14584,104.7454,153.9352,72.91666,224.537,276.0417,3,2018-05-25 00:33:00,2018,5,4,25,0
2018-05-25 00:34:00,0.3089119999999999,47.56944,51.47569,42.83854,3.104745,97.97132,0.01446759,16.6522,16.29051,16.34838,4.464913,18.85737,22.14892,1.697919,420.3116,464.5586,461.9379,2.525025,665.4265,400.6929,882.7258,532.2042,980.7208,624.3976,740.8445,853.704,451.0252,1106.866,701.8969,692.1296,969.2708,855.4575,498.1715,170.8492,351.2692,251.4385,89.40748,394.5313,480.7292,452.3437,191.9271,166.4063,180.2083,54.97685,49.189820000000005,76.96759,88.25231,150.7523,76.38889,219.9074,274.5949,3,2018-05-25 00:34:00,2018,5,4,25,0
2018-05-25 00:35:00,0.3039930999999999,47.61285,51.43229,42.838539123535206,3.3767358064651503,94.97202,0.0144675923511386,16.70284,16.38455,16.355610000000002,4.505395,27.86724,28.50183,2.011054,420.8528,463.2294,466.1498,2.569525,663.9910000000001,399.4051,881.5512,533.3530000000001,978.2245,628.0242,739.1955,849.9072,475.393,1100.646,725.7219,666.6666,1013.542,904.432,498.131,171.8661,363.7976,263.2477,78.88226999999999,398.6979,481.7708,448.9583,188.0208,162.7604,176.0417,52.08333,47.4537,68.57639,78.7037,151.6204,81.01852,212.963,259.5486,3,2018-05-25 00:35:00,2018,5,4,25,0
2018-05-25 00:36:00,0.0,47.69965,51.43229,42.838539123535206,3.3767358064651503,41.01684,0.0144675923511386,16.6522,16.38455,16.39902,4.2487330000000005,14.47144,14.06991,0.6997529,420.5125,462.87,469.9471,2.640537,665.1198,400.3929,881.7009,533.6508,978.0039,627.6713,743.5953,852.5409,471.3839,1105.243,705.6808,687.0369999999999,1032.292,869.502,497.4404,173.4944,362.5913,255.7622,94.53339,401.3021,480.7292,445.3125,184.8958,159.8958,171.875,49.47917,45.42824,62.78935,72.62731,149.5949,84.20139,211.8056,247.3958,3,2018-05-25 00:36:00,2018,5,4,25,0
2018-05-25 00:37:00,0.3039930999999999,47.61285,51.25868,42.83854,3.2609952688217203,6.289175,0.0144675923511386,17.1224,16.782410000000002,16.39902,12.46832,16.0635,21.2493,1.789723,419.7366,462.4606,457.3604,2.508046,664.7388,400.0242,879.9702,531.99,979.9467,632.1984,738.8488,851.0414,464.7922,1108.68,719.7148,684.7222,1042.188,853.7906,499.8915,172.9293,361.4632,254.9446,84.25419000000001,402.6042,476.8229,433.8542,181.5104,157.2917,168.4896,47.74306,43.98148,57.58102,66.84028,143.8079,84.49074,212.963,234.9537,3,2018-05-25 00:37:00,2018,5,4,25,0
2018-05-25 00:38:00,0.0019675929999999,47.78646,51.21527,42.92535,3.3767358064651503,0.9643291,0.0144675923511386,17.1224,16.60156,16.355610000000002,16.64721,23.72414,28.94272,2.257144,421.1601,464.1717,463.4163,2.548353,664.0474,399.6607,882.8058,532.4957,977.6293,627.6475,741.7014,850.1179,472.4049,1111.735,729.5683,674.074,964.5833,889.8962,495.5265,174.4138,355.6242,259.0025,77.38448000000001,402.8646,469.7917,416.4062,178.6458,154.9479,165.1042,46.2963,43.40278,53.24074,61.34259,134.838,83.04398,211.2269,223.0903,3,2018-05-25 00:38:00,2018,5,4,25,0
2018-05-25 00:39:00,0.0019675926305353,47.82986,51.21527,42.96875,3.2609952688217203,0.1478621,0.01446759,17.07176,16.23264,16.355610000000002,18.0116,27.94307,32.68208,2.346543,420.0578,462.3569,462.1667,2.531876,663.6364,399.9321,878.3243,534.4913,979.7531,631.2617,741.2244,849.4572,466.2869,1112.726,732.842,682.8704,977.0833,911.7574,512.4398,169.6198,347.8337,251.4526,86.51682,403.6458,460.1562,399.7396,175.7813,152.8646,161.9792,44.849540000000005,42.24537,49.76852,57.87037,124.7106,80.15046,208.044,214.4097,3,2018-05-25 00:39:00,2018,5,4,25,0
2018-05-25 00:40:00,0.0019675926305353,48.0034713745117,51.17187,43.01215,3.4924769401550297,0.02267194,0.02893518,17.173029999999997,16.420720000000003,16.355610000000002,17.3019,28.67626,33.04587,2.450784,419.5736,462.8701,467.506,2.587451,662.7812,401.0718,886.3637,533.5683,978.0889,626.9916,740.4879,849.3315,451.1697,1119.977,720.7213,698.6111,1114.063,891.4595,500.5473,166.6987,338.3718,257.2389,81.51714,399.7396,448.4375,378.125,173.4375,150.2604,158.8542,43.69213,41.08796,47.4537,54.6875,118.6343,81.01852,206.0185,207.1759,3,2018-05-25 00:40:00,2018,5,4,25,0
