timestamp,sensor_00,sensor_01,sensor_02,sensor_03,sensor_04,sensor_05,sensor_06,sensor_07,sensor_08,sensor_09,sensor_10,sensor_11,sensor_12,sensor_13,sensor_14,sensor_16,sensor_17,sensor_18,sensor_19,sensor_20,sensor_21,sensor_22,sensor_23,sensor_24,sensor_25,sensor_26,sensor_27,sensor_28,sensor_29,sensor_30,sensor_31,sensor_32,sensor_33,sensor_34,sensor_35,sensor_36,sensor_37,sensor_38,sensor_39,sensor_40,sensor_41,sensor_42,sensor_43,sensor_44,sensor_45,sensor_46,sensor_47,sensor_48,sensor_49,sensor_50,sensor_51,machine_status,Date,Year,Month,Weekday,Day,Hour
2018-05-19 03:18:00,2.258796,47.26563,52.73437,43.4461784362793,200.11573791503895,66.14643000000001,13.5923,15.91435,15.147570000000002,14.79311,43.99886,43.62322,22.73604,9.277993,420.3359,463.0843,462.6495,2.539193,665.5446,399.166,880.9252,498.6224,997.6364,619.0558,719.8438,867.5176,551.6367,1154.405,761.1199,655.5555,1024.479,849.8132,608.9143,171.3203,350.3117,285.3491,75.20248000000001,47.39583,29.16667,66.66666,32.29166,31.25,39.0625,35.01157,37.90509,39.0625,45.42824,144.6759,49.76852,246.2384,257.5231,2,2018-05-19 03:18:00,2018,5,5,19,3
2018-05-19 03:19:00,2.268634,47.265625,52.73437,43.4461784362793,182.311920166016,62.09795,13.46933,15.91435,15.03906,14.85822,35.48788,37.40976,18.64458,5.49285,422.0558,464.1836,466.7483,2.599686,665.6462,399.0698,878.4892,497.9748,998.574,615.5776,718.5779,870.4918,529.8621,1132.351,746.0094,653.2407,1040.104,858.6672,611.8678,172.4235,343.8327,288.249,88.67458,47.13541,29.16667,70.83333,32.29166,31.2499980926514,38.80208,35.87963,38.19444,38.19444,46.00694,151.9097,50.92593,254.919,270.54400000000004,3,2018-05-19 03:19:00,2018,5,5,19,3
2018-05-19 03:20:00,2.095486,47.265625,52.69096999999999,43.4461784362793,180.112838745117,56.04391,3.262442,16.24711,15.147570000000002,14.85822,36.48844,11.70099,7.063246,5.697705,421.2397,462.9207,466.2909,2.5697400000000004,665.8075,399.6852,881.3542,499.0797,999.3375,616.7372,720.227,870.1994,541.0347,1152.026,755.5980000000001,656.0185,1022.917,859.1925,600.5889,175.7724,345.4099,287.253,93.2523,46.61458,29.94792,74.21875,31.77083,31.2499980926514,38.28125,35.87963,38.19444,38.19444,46.00694,160.3009,50.92593,255.2083,272.2801,3,2018-05-19 03:20:00,2018,5,5,19,3
2018-05-19 03:21:00,2.09647,47.265625,52.69096999999999,43.4461784362793,179.765625,51.33503,10.04774,14.78588,13.85995,13.65017,46.97691,18.02365,16.14444,8.258111999999999,421.162,463.8856,466.2798,2.575062,665.2194,400.0547,881.0432,499.9315,999.6103,616.3937,718.1606,868.5227,519.3803,1151.299,740.4094,662.5,984.8958,848.4161,602.2719,180.1859,351.3153,285.0444,93.07664,45.83333,31.25,75.52083,31.51042,31.2499980926514,38.80208,35.30093,37.90509,38.19444,45.42824,166.6667,50.63657,248.8426,264.4676,3,2018-05-19 03:21:00,2018,5,5,19,3
2018-05-19 03:22:00,1.61441,47.26563,52.73437,43.4461784362793,179.186920166016,46.11821,10.12008,14.68461,13.85995,13.5923,49.01586,20.56314,19.17913,8.796014999999999,421.7596,462.6598,459.8984,2.517973,665.3212,401.4518,880.2731,500.6143,997.7913,612.2348,720.4699,866.2236,547.9515,1151.599,744.6907,665.2778,989.5833,873.1093,598.3153,177.1364,352.3528,288.245,93.71537,46.09375,32.8125,77.08333,31.51042,31.2499980926514,39.58333,35.0115737915039,37.326389312744105,37.61574,44.849540000000005,162.3264,49.47917,241.6088,257.2338,3,2018-05-19 03:22:00,2018,5,5,19,3
2018-05-19 03:23:00,1.623264,47.17882,52.73437,43.4461784362793,180.344329833984,45.35386,9.960938,14.6412,13.85995,13.56337,38.45055,22.85188,20.71203,9.147015,418.0103,462.9371,467.2331,2.581521,667.9042,399.2758,881.3377,500.5597,1000.625,619.4094,717.2437,868.4108,535.319,1144.682,743.0018,657.4074,960.4166,875.079,589.9278,179.3754,353.3336,287.5235,88.95158,47.39583,34.89583,79.6875,31.51042,31.25,40.36458,34.72222,36.74768,37.32639,43.98148,159.1435,49.189820000000005,237.8472,253.7616,3,2018-05-19 03:23:00,2018,5,5,19,3
2018-05-19 03:24:00,1.618345,47.1788177490234,52.60416,43.4461784362793,179.88134765625,42.76623,10.12008,14.539929999999998,13.99016,13.56337,41.07632,24.48256,14.86581,4.86401,420.4513,463.5233,463.4902,2.54537,666.7672,400.065,882.8477,501.7806,1002.216,613.9808,717.7048,870.3517,544.4514,1155.352,749.561,670.8333,1037.5,851.5106,592.3342,178.9727,353.1111,287.5182,92.42067,48.69791,40.10416,85.15625,32.29166,32.29166,41.66666,34.72222,36.45833,37.61574,43.40278,158.2755,49.47917,240.162,253.7616,3,2018-05-19 03:24:00,2018,5,5,19,3
2018-05-19 03:25:00,1.618345,47.1788177490234,52.73437,43.4461784362793,183.353576660156,35.92328,10.01881,14.62674,13.95399,13.5923,49.555,21.74269,12.08273,4.312868,419.5998,465.4783,462.9475,2.54732,667.9367,400.9424,885.7451,502.0365,1000.488,619.609,720.6809,869.8487,533.7714,1141.183,745.9656,652.7778,991.6666,851.2363,595.9684,174.9481,350.9807,286.2536,88.49247,50.0,51.82291,90.10416,33.59375,35.67708,45.3125,35.0115737915039,36.4583320617676,38.19444,43.11343,155.0926,50.63657,245.081,250.8681,3,2018-05-19 03:25:00,2018,5,5,19,3
2018-05-19 03:26:00,1.604572,47.1788177490234,52.69096999999999,43.4461784362793,185.089691162109,31.1142,10.09838,14.539929999999998,13.92506,13.57784,56.1197,21.21673,11.93076,3.914957,421.8287,464.0129,463.8655,2.551383,667.3691,400.0697,881.6469999999999,500.7705,1000.45,620.7178,717.3937,867.2935,525.3343,1151.339,743.9094,634.7222,984.8958,854.2485,604.3035,173.9078,350.58,288.1592,94.72256,50.52083,63.80208,91.14583,35.41666,44.53125,53.125,35.30093,36.45833,41.08796,43.11343,153.6458,51.21528,248.5532,245.6597,3,2018-05-19 03:26:00,2018,5,5,19,3
2018-05-19 03:27:00,1.009375,47.17882,52.60416,43.4461784362793,182.311904907227,28.07623,10.06221,14.71354,13.73698,13.614,57.78201,22.1673,11.95628,3.862663,420.7403,464.0949,467.5538,2.590392,668.8849,400.2544,888.1594,502.7606,1002.319,626.0906,718.9799,872.5135,532.5665,1168.482,756.8504,655.0926,931.7708,844.2271,588.243,167.7212,344.3493,287.3179,82.02858,50.78125,67.96875,86.97916,39.0625,57.8125,62.5,35.3009262084961,36.74768,47.4537,43.11343,158.2755,51.79398,256.6551,246.5278,3,2018-05-19 03:27:00,2018,5,5,19,3
2018-05-19 03:28:00,1.015278,47.13541,52.60416,43.4461784362793,181.84895324707,27.905040000000003,10.12008,14.5761,14.0842,13.56337,58.23381,14.71516,6.373704,2.25813,421.19,465.1227,466.6379,2.604032,669.7859,400.5402,881.8995,501.8275,1002.569,635.0378,718.2798,870.9247,567.4798,1160.968,776.6001,676.8519,917.1874,864.0298,598.6099,167.3462,343.7084,285.6989,86.63188000000001,50.52083,66.14583,80.72916,41.40625,65.10416,65.625,35.3009262084961,37.32639,53.24074,43.98148,179.1088,55.55556,266.2037,242.1875,3,2018-05-19 03:28:00,2018,5,5,19,3
2018-05-19 03:29:00,0.3541667,47.17882,52.60416,43.44618,181.385986328125,31.07853,10.01881,14.6412,13.95399,13.56337,56.36272,11.45106,6.334525,2.186199,420.0378,463.6336,461.2031,2.522285,666.5574,399.667,884.0197,500.9086,999.8818,635.335,719.8887,868.9113,543.9728,1151.554,753.819,656.9445,997.3958,850.7783,608.5221,171.6563,351.0539,287.1613,86.54195,50.0,60.41666,75.26041,41.40625,63.02083,63.54166,35.3009262084961,36.74768,60.474540000000005,47.74306,195.8912,58.44906999999999,273.1481,235.8218,3,2018-05-19 03:29:00,2018,5,5,19,3
2018-05-19 03:30:00,0.3561342999999999,47.1788177490234,52.60416,43.48958,180.112838745117,34.03714,10.14178,14.61227,14.04803,13.65017,53.26718,11.65596,6.325303,2.180469,420.1038,463.2284,465.0608,2.582591,665.7592,399.334,882.1571,501.0414,999.9518,633.5815,720.8813,866.5577,521.276,1147.14,743.5857,655.5555,1023.437,849.9559,589.1772,171.2457,350.4446,283.2408,90.89101,49.21875,55.20833,70.3125,40.36458,58.85416,59.89583,35.30093,37.32639,66.84028,52.37268,207.4653,61.05324,279.5139,228.8773,3,2018-05-19 03:30:00,2018,5,5,19,3
2018-05-19 03:31:00,0.3561342999999999,47.17882,52.60416,43.4895820617676,179.88134765625,30.632690000000004,10.02604,14.71354,14.0842,13.614,50.26136,11.70245,6.305998000000001,2.225643,421.2217,463.9189,468.9698,2.602554,665.8727,400.0369,880.1883,500.8058,996.1564,635.9119999999999,720.4341,868.5015,533.1815,1166.037,753.6519999999999,671.7593,1062.5,885.199,620.8732,172.6358,350.3356,283.96,89.52068,47.39583,50.0,66.40625,38.80208,53.64583,56.25,35.0115737915039,36.74768,75.23148,57.87037,215.2778,63.65741,284.7222,220.4861,3,2018-05-19 03:31:00,2018,5,5,19,3
